"CAINC1 County personal income summary: personal income, population, per capita personal income"
"CAINC1 County personal income summary: personal income, population, per capita personal income"
County
GeoFIPS,GeoName,2016,2017,2018,2019,2020,2021,2022,2023,2024
19061,"Dubuque, IA",44553,45667,48436,49522,52978,58097,60852,63620,66392
19063,"Emmet, IA",38326,39699,43304,43655,44741,51469,54756,52286,56492
19065,"Fayette, IA",39373,40917,43001,43525,46164,50873,53643,54184,57293
19067,"Floyd, IA",42491,43922,45606,46553,48869,56211,61556,61973,64852
19069,"Franklin, IA",43722,44767,46599,46840,49232,61893,67751,64782,65571
19071,"Fremont, IA",43421,44230,44611,49560,51737,61452,60652,60980,62457
19073,"Greene, IA",44034,44680,46623,47388,51228,60280,62195,60688,61396
19075,"Grundy, IA",47291,48430,50155,51271,54482,62583,65882,65135,64774
19077,"Guthrie, IA",48805,49098,51983,51908,56964,66236,69253,69032,72853
19079,"Hamilton, IA",47166,49045,52795,48949,49692,58940,66952,62512,65171
19081,"Hancock, IA",46042,49165,51122,49770,51166,61689,68906,64513,68162
19083,"Hardin, IA",44350,45643,47428,46878,48994,62664,76866,65798,67117
19085,"Harrison, IA",41349,41183,43289,45934,47929,55865,60000,60740,61419
19087,"Henry, IA",38685,39568,41180,41998,45176,49662,50984,52400,53599
19089,"Howard, IA",42795,43742,47154,46335,49542,60382,65758,65023,66810
19091,"Humboldt, IA",46195,45703,47769,49234,50244,57293,60809,59515,60188
19093,"Ida, IA",45593,46400,49279,51246,54674,69536,74444,69411,69265
19095,"Iowa, IA",47997,49811,51671,52392,55000,60401,61564,61829,63456
19097,"Jackson, IA",41286,42826,43737,44779,48808,54018,56123,57202,59805
19099,"Jasper, IA",39634,40353,41222,42776,45933,50289,51251,52335,53859
19101,"Jefferson, IA",41210,42501,45185,46961,48627,53357,56929,57417,58917
19103,"Johnson, IA",48965,50640,53440,54043,56241,60982,60853,63713,66028
19105,"Jones, IA",41462,41944,43078,44413,47323,52249,54724,55611,56539
19107,"Keokuk, IA",39984,42230,43583,44760,48189,54573,57346,56611,58399
19109,"Kossuth, IA",47556,48573,50511,49624,51283,63650,69505,66601,68674
19111,"Lee, IA",39235,39188,40927,41898,46383,49449,50596,52188,55286
19113,"Linn, IA",49162,49977,51767,52628,55615,59784,60886,63901,66525
19115,"Louisa, IA",38345,40095,42122,43130,45928,51878,54679,53836,55311
19117,"Lucas, IA",37765,38893,40812,41439,44252,48664,49026,49400,53668
19119,"Lyon, IA",51275,55646,56065,54064,57598,65915,74572,69418,75203
19121,"Madison, IA",45140,46929,48674,50055,52869,57517,59639,61507,64051
19123,"Mahaska, IA",38185,39440,43002,42501,45035,50387,53422,55320,57491
19125,"Marion, IA",43168,45542,47769,49943,53067,58077,60504,64526,66929
19127,"Marshall, IA",41018,39758,41388,42788,45661,50037,49056,49362,51945
19129,"Mills, IA",50744,51154,55091,58967,60207,67215,67777,67202,68784
19131,"Mitchell, IA",56485,55540,62006,62264,57729,76282,103776,100315,98211
19133,"Monona, IA",42702,41369,43633,45489,47753,57712,61040,60967,60306
19135,"Monroe, IA",39509,41016,43932,45759,49576,54510,55552,58789,60691
19137,"Montgomery, IA",37199,37382,39882,41118,43771,49227,50952,51718,54103
19139,"Muscatine, IA",43439,44400,45643,47358,50717,53586,55357,57515,60332
19141,"O'Brien, IA",49614,50028,52285,51405,54109,61208,66452,64184,67449
19143,"Osceola, IA",46926,48496,49564,45790,48129,57266,65776,61730,67433
19145,"Page, IA",38972,38937,40520,42536,46227,52325,53759,54699,55807
19147,"Palo Alto, IA",49020,49141,53405,48895,47711,57833,67946,61313,65535
19149,"Plymouth, IA",50962,51346,53913,53344,56516,62988,69463,67875,69887
19151,"Pocahontas, IA",43014,44388,49970,49685,48147,60989,67301,60385,60976
19153,"Polk, IA",50228,51147,52401,53702,57449,61855,63676,67094,69800
19155,"Pottawattamie, IA",41580,42104,44268,44885,47687,51528,55698,58548,62836
19157,"Poweshiek, IA",41252,42090,44055,44724,47985,52985,56395,57135,60476
19159,"Ringgold, IA",41335,43591,46847,47723,49912,58855,59141,56138,61132
19161,"Sac, IA",44573,49755,52691,54329,54838,68732,81000,72466,75296
19163,"Scott, IA",49571,51789,53002,53633,56450,61618,63006,66543,70007
19165,"Shelby, IA",47355,47696,49934,50558,52824,64152,66172,66646,67220
19167,"Sioux, IA",46626,49908,51743,49308,55140,59512,69043,65739,72752
19169,"Story, IA",38768,39644,41865,43140,44996,48382,52645,54662,56392
19171,"Tama, IA",41691,41840,44193,44969,49380,56948,58064,56878,57444
19173,"Taylor, IA",38270,40741,42012,43240,46147,56473,58609,55442,57333
19175,"Union, IA",36403,38008,40359,41005,43683,49393,50639,49849,53805
19177,"Van Buren, IA",35712,37470,39561,40013,41152,47871,50557,48676,50427
19179,"Wapello, IA",35595,37425,38303,38850,42417,45330,46336,46934,48623
19181,"Warren, IA",47251,48826,49686,51616,54126,59507,61761,64229,66638
19183,"Washington, IA",48962,52911,55935,58798,58567,71794,82109,80447,84539
19185,"Wayne, IA",35455,38517,41794,41970,44591,52918,55698,54360,55173
19187,"Webster, IA",42742,41795,43470,45052,46881,51446,53540,54064,55465
19189,"Winnebago, IA",37807,38759,40984,40933,44321,52031,56061,53790,58376
19191,"Winneshiek, IA",43464,45493,48038,49175,54395,59212,61774,63368,66544
19193,"Woodbury, IA",40538,40099,41756,43562,46497,50000,51792,53271,55344
19195,"Worth, IA",41751,39168,39576,41322,44416,54434,57188,57362,58108
19197,"Wright, IA",43499,44939,49990,46405,47424,58184,72689,66865,76026
20001,"Allen, KS",36003,36739,38929,41971,44903,50038,47258,49994,51828
20003,"Anderson, KS",36925,37330,38329,40469,45217,54575,50554,56226,56187
20005,"Atchison, KS",34416,35978,37110,38336,42437,44745,43390,45864,47444
20007,"Barber, KS",38799,39492,43710,44037,50132,54667,54276,60048,57704
20009,"Barton, KS",44015,43943,44466,48606,51410,53255,55824,58743,61145
20011,"Bourbon, KS",39399,40251,44198,41476,44919,48398,46550,48596,49629
20013,"Brown, KS",41367,41740,44724,44367,48240,53520,51445,54320,57431
20015,"Butler, KS",42391,43551,45492,47249,49722,52654,53996,57754,59909
20017,"Chase, KS",43955,44696,50051,52540,60100,63478,59065,67903,66680
20019,"Chautauqua, KS",35980,36500,38686,39223,41457,44403,43180,48241,48845
20021,"Cherokee, KS",35214,37672,40962,42817,47360,52349,54837,53872,55679
20023,"Cheyenne, KS",42662,39150,44969,46669,57659,66026,62925,64131,61331
20025,"Clark, KS",51667,52206,51197,54687,62958,56546,53697,62491,64211
20027,"Clay, KS",37694,39201,41151,43246,47746,53803,49088,53486,54572
20029,"Cloud, KS",33574,34060,36793,39473,44561,48252,45943,53211,53830
20031,"Coffey, KS",49321,47360,51448,51645,57207,60148,56523,58014,58553
20033,"Comanche, KS",35597,37382,41742,41591,46828,50654,50107,61024,56354
20035,"Cowley, KS",35472,36073,37698,39222,41910,44587,44313,46818,48066
20037,"Crawford, KS",36211,40096,42296,41102,42976,45771,44885,47499,49762
20039,"Decatur, KS",48679,40872,42206,43842,57300,58438,69606,65786,66503
20041,"Dickinson, KS",37408,38889,40613,42186,46450,49774,48547,51345,51706
20043,"Doniphan, KS",36725,38452,39187,42225,46263,53252,49008,51435,53873
20045,"Douglas, KS",40426,42519,44506,46123,48920,52199,53318,56058,58698
20047,"Edwards, KS",58344,49821,51496,51177,62800,69773,64806,74353,73173
20049,"Elk, KS",35571,36186,38852,37665,41114,44585,41645,47657,47806
20051,"Ellis, KS",41373,42195,44466,46327,50968,54952,54691,57729,58325
20053,"Ellsworth, KS",35180,38519,41452,43329,45068,48938,46702,51293,50858
20055,"Finney, KS",38900,38974,40479,41211,45875,49370,50214,52290,54867
20057,"Ford, KS",35933,36175,37528,38661,44567,47398,47545,47529,48817
20059,"Franklin, KS",39080,39941,41809,43491,46445,49808,49127,51588,53518
20061,"Geary, KS",41049,43291,44262,45680,48123,51155,51802,54027,56303
20063,"Gove, KS",67741,53138,57098,58057,66583,82751,87163,102149,98901
20065,"Graham, KS",42124,42612,47185,50233,54965,61576,61072,75020,65483
20067,"Grant, KS",47909,41386,44543,41989,50279,46647,42460,56354,64528
20069,"Gray, KS",73781,65003,60933,60296,74379,67318,64598,76445,84604
20071,"Greeley, KS",60258,68355,70455,64721,103852,110087,113233,108230,134780
20073,"Greenwood, KS",38275,38626,40116,40842,46488,48287,46806,53950,54372
20075,"Hamilton, KS",49826,50039,56131,56460,83733,72694,93379,95220,101962
20077,"Harper, KS",42366,41441,45259,51365,56897,61449,59954,65055,62662
20079,"Harvey, KS",39182,39802,42209,44072,47220,50647,51000,54424,56321
20081,"Haskell, KS",68236,63921,61574,54200,76755,75190,68589,89058,89909
20083,"Hodgeman, KS",55596,51633,53562,56476,72132,68301,61027,75039,76736
20085,"Jackson, KS",38268,39773,41534,43284,47219,50529,49670,52885,54826
20087,"Jefferson, KS",41906,44083,45995,46499,50024,53838,54370,58147,60812
20089,"Jewell, KS",42823,41917,47556,48574,56750,62086,52427,68698,62948
20091,"Johnson, KS",68606,71238,74057,76968,78889,83981,96517,91595,95419
20093,"Kearny, KS",48844,46125,47282,48570,61118,63428,60412,69141,64338
20095,"Kingman, KS",38551,38189,40974,43030,48515,53135,53226,59443,58387
20097,"Kiowa, KS",37638,38855,41408,41458,51906,57600,48872,54211,50765
20099,"Labette, KS",38137,39086,40592,42200,45695,48373,49542,51503,53557
20101,"Lane, KS",70448,61251,66222,64320,79165,84057,82008,97288,88578
20103,"Leavenworth, KS",40173,41470,42548,44060,46542,49548,50694,52973,55369
20105,"Lincoln, KS",36033,37186,41988,45435,53358,52885,49173,57384,52199
20107,"Linn, KS",35873,37143,38859,41388,45333,47677,47908,50206,51148
20109,"Logan, KS",42556,41733,44889,48013,60110,66112,66645,69173,69501
20111,"Lyon, KS",35833,37096,38857,39690,44020,47008,47109,49533,50360
20113,"McPherson, KS",43610,44097,47855,52081,55067,57800,59219,63928,65632
20115,"Marion, KS",37107,38017,40704,41657,46569,49245,47139,52378,52566
20117,"Marshall, KS",37751,39318,41293,42709,47962,51038,46828,49713,51044
20119,"Meade, KS",55289,51875,55699,58717,69661,78122,66731,74745,77805
20121,"Miami, KS",44486,46132,48076,49635,53386,58691,60411,62897,65388
20123,"Mitchell, KS",46977,48729,56305,60403,69781,68838,65630,76415,73731
20125,"Montgomery, KS",33234,34805,36558,37113,40356,43623,43949,46366,48328
20127,"Morris, KS",40411,41428,44370,44163,50795,52330,50226,56721,56467
20129,"Morton, KS",34595,38103,41892,42099,52130,58274,51870,63302,66821
20131,"Nemaha, KS",44148,48889,50141,50958,60448,63446,65296,70790,74093
20133,"Neosho, KS",35193,36776,38619,40698,43751,47291,46763,50375,51317
20135,"Ness, KS",42320,44423,49669,53498,60932,68582,65381,77004,70371
20137,"Norton, KS",40403,39905,39657,41012,49946,53827,54975,60642,57539
20139,"Osage, KS",38109,39249,41823,42740,46882,50230,49860,53462,54945
20141,"Osborne, KS",38470,37789,46127,46549,51782,57287,53375,66194,57882
20143,"Ottawa, KS",37943,38821,40902,41662,46396,52217,50929,55234,54471
20145,"Pawnee, KS",41918,38110,39228,42057,47434,50385,45497,51087,52115
20147,"Phillips, KS",49798,47926,50892,53994,58659,67990,61890,72543,72919
20149,"Pottawatomie, KS",50866,50129,51646,52981,56925,61336,60683,63001,65498
20151,"Pratt, KS",44848,43232,46800,48067,53070,56914,55406,59248,59974
20153,"Rawlins, KS",46777,43924,48056,55301,66974,80695,86475,70622,75228
20155,"Reno, KS",36239,38515,39267,41037,45653,47834,47507,50852,53245
20157,"Republic, KS",44047,40930,41353,43201,49766,52989,47913,55739,57540
20159,"Rice, KS",40284,40668,41564,44352,49039,49762,49055,57164,59723
20161,"Riley, KS",39942,41294,41501,42953,45439,49227,50813,53488,55837
20163,"Rooks, KS",34847,34603,38732,39037,46297,49888,45958,54747,50725
20165,"Rush, KS",40774,40214,45398,50081,57963,63461,55528,70418,71514
20167,"Russell, KS",41561,41833,43919,45962,50308,54794,53761,61038,60243
20169,"Saline, KS",44544,46670,48218,50574,51296,55600,56745,59729,62527
20171,"Scott, KS",63949,56439,51314,52592,67353,64480,60040,67265,73097
20173,"Sedgwick, KS",46729,49045,50575,52315,53210,58122,57757,60936,63303
20175,"Seward, KS",34831,34993,35796,36944,42977,46283,46604,47638,48578
20177,"Shawnee, KS",42611,43454,45697,46971,50501,54236,54755,58837,61542
20179,"Sheridan, KS",58108,46977,45895,47238,61771,58783,56753,63951,66737
20181,"Sherman, KS",39169,39828,42058,41544,50129,55529,54800,58415,56980
20183,"Smith, KS",38687,38879,42955,47033,57176,64027,57905,67681,62319
20185,"Stafford, KS",43544,41906,43438,45455,52769,51936,51196,60145,64215
20187,"Stanton, KS",55163,55861,57225,67600,86679,92185,85393,85176,76141
20189,"Stevens, KS",40313,40917,40717,43237,53208,55848,51328,58375,62214
20191,"Sumner, KS",36265,36440,38735,41310,44563,48070,47914,50646,51402
20193,"Thomas, KS",41542,41640,45141,46284,51049,54984,56286,61059,63921
20195,"Trego, KS",41339,42118,47063,48659,56488,60662,60695,69359,59565
20197,"Wabaunsee, KS",46969,48553,50367,50927,54245,57391,56109,60244,62250
20199,"Wallace, KS",42987,41521,49452,51501,62729,64824,63506,61979,69247
20201,"Washington, KS",39900,40119,43204,45029,54292,56208,50230,55524,57933
20203,"Wichita, KS",80706,63191,57333,60108,71380,58891,54011,71212,75354
20205,"Wilson, KS",39836,39926,40040,41136,45036,49734,48132,51985,52577
20207,"Woodson, KS",31722,33233,36187,37912,41876,45707,44198,49730,49140
20209,"Wyandotte, KS",30202,31256,32195,33558,36492,38668,39729,41371,42878
21001,"Adair, KY",29114,30677,32056,33136,37491,41322,41523,43883,46912
21003,"Allen, KY",31303,32757,33026,34485,36843,41696,40949,41037,42837
21005,"Anderson, KY",36599,36905,37756,39304,42083,45586,46038,48735,50855
21007,"Ballard, KY",35687,37031,36867,40095,44099,50600,51890,55205,56514
21009,"Barren, KY",33765,34927,35744,37064,40256,43643,43062,44646,46597
21011,"Bath, KY",28969,29329,29835,31212,34351,38169,38616,40025,42291
21013,"Bell, KY",27899,29394,30616,32088,36985,40728,39908,42847,45728
21015,"Boone, KY",44431,45724,47758,49790,53641,57519,58805,61662,64196
21017,"Bourbon, KY",43858,45866,46167,49104,50179,56366,59068,61745,64704
21019,"Boyd, KY",34989,36032,37766,38935,42343,46244,45845,49188,52228
21021,"Boyle, KY",35395,36158,37073,39262,42440,45499,46951,49244,51266
21023,"Bracken, KY",33452,34882,36388,37918,41582,45651,44665,46012,49234
21025,"Breathitt, KY",29664,30770,31261,31366,34926,39027,39295,42124,45633
21027,"Breckinridge, KY",32052,33245,33442,35269,38178,43252,41387,42527,44420
21029,"Bullitt, KY",38944,39925,41449,43234,46795,50684,51482,54139,56382
21031,"Butler, KY",32850,33850,34723,35599,38475,44256,43321,45340,46975
21033,"Caldwell, KY",31789,32531,33450,35432,40329,45271,44203,46255,47832
21035,"Calloway, KY",34194,35436,36517,38273,41578,44398,43739,45873,47693
21037,"Campbell, KY",44750,46489,48320,50967,54337,60053,63089,66362,69948
21039,"Carlisle, KY",39856,39571,38442,44015,46013,54619,55713,62351,63307
21041,"Carroll, KY",38003,33969,35979,38079,41131,45691,47042,48531,50303
21043,"Carter, KY",28779,29952,30493,31640,35724,39324,38955,41063,43472
21045,"Casey, KY",29107,29854,30624,31893,36504,40635,40231,42608,44575
21047,"Christian, KY",35929,36699,37074,37737,41627,45082,45420,48211,49795
21049,"Clark, KY",37067,38119,38463,40457,43929,48167,48818,51276,53557
21051,"Clay, KY",27935,29006,29295,29877,34720,39025,38244,40683,43063
21053,"Clinton, KY",30579,31962,33614,34553,39937,44065,44407,45161,49059
21055,"Crittenden, KY",31212,32587,34011,35653,38484,42731,42312,44848,46735
21057,"Cumberland, KY",33422,34979,36823,39564,46977,50632,51109,55117,58561
21059,"Daviess, KY",39045,39970,40537,42265,46318,49804,49997,52663,54758
21061,"Edmonson, KY",30949,32217,32977,34459,36990,40545,40330,41505,42848
21063,"Elliott, KY",21232,22079,22560,23190,26816,28765,27551,29749,31817
21065,"Estill, KY",29834,30653,31725,33130,36736,40257,40379,42524,44838
21067,"Fayette, KY",46170,47495,49492,52005,55725,60717,61957,66345,69065
21069,"Fleming, KY",30729,31916,32763,33964,38581,41528,41449,41704,43335
21071,"Floyd, KY",32686,34813,35376,36425,39174,43423,42226,44811,47956
21073,"Franklin, KY",40722,40142,41312,43016,46389,49606,49883,53238,55891
21075,"Fulton, KY",29022,30121,29658,32599,36053,42173,42023,44039,45299
21077,"Gallatin, KY",30226,31986,33355,34913,39102,44295,43927,45687,47218
21079,"Garrard, KY",33499,34815,35649,37109,40368,44290,44136,46154,48533
21081,"Grant, KY",33758,35157,36172,38343,42118,46184,45643,47474,49999
21083,"Graves, KY",35194,36634,37367,39077,42497,48476,50339,51240,53707
21085,"Grayson, KY",31860,32330,33165,35080,39027,42178,41995,44041,46616
21087,"Green, KY",31744,33293,33507,35297,39984,43023,42092,44108,46405
21089,"Greenup, KY",36179,37669,39986,40473,43976,47565,47811,51178,54155
21091,"Hancock, KY",33752,34171,35565,38809,41792,50446,60050,59764,60598
21093,"Hardin, KY",41194,42046,42548,44449,47886,52487,53498,56007,58679
21095,"Harlan, KY",27491,28432,29208,30360,34111,38278,37887,40385,43594
21097,"Harrison, KY",33236,34175,35257,37554,41605,44288,43708,45528,48659
21099,"Hart, KY",29796,30599,32279,34061,37050,41333,42076,44956,46784
21101,"Henderson, KY",36895,38137,39057,40881,45020,50039,53192,56656,58936
21103,"Henry, KY",36322,37689,38755,40871,44344,49732,50237,52875,56028
21105,"Hickman, KY",35139,40368,40768,42107,42016,54178,58749,56543,59100
21107,"Hopkins, KY",36698,38026,38205,39891,42245,46313,47391,49912,52111
21109,"Jackson, KY",27950,28380,29060,30873,35350,38368,37525,39052,41040
21111,"Jefferson, KY",46991,48619,50784,52672,56497,62921,63969,67876,70646
21113,"Jessamine, KY",44482,44058,45118,47856,50865,57209,58726,61821,64325
21115,"Johnson, KY",30578,31268,32195,33595,36250,39670,39129,41752,44314
21117,"Kenton, KY",52942,53701,54880,57656,61254,69155,69447,75111,78130
21119,"Knott, KY",28906,29515,30973,32188,36379,41249,41855,44154,46865
21121,"Knox, KY",28661,28945,29344,30549,35010,38773,37278,39282,41424
21123,"Larue, KY",33897,34551,35653,37401,40967,44538,42311,44044,46184
21125,"Laurel, KY",31306,32273,32768,33398,37373,41380,40424,42201,44825
21127,"Lawrence, KY",28656,29161,30130,31490,34512,38234,38572,41500,44526
21129,"Lee, KY",29252,29237,29304,28791,32546,35007,34340,36046,38144
21131,"Leslie, KY",28972,29816,30681,31809,35739,39606,39491,41574,45322
21133,"Letcher, KY",28217,28849,30282,31325,35506,39716,39815,42300,44848
21135,"Lewis, KY",28649,30117,31251,32016,36204,40215,39540,40714,42705
21137,"Lincoln, KY",30372,31305,31844,33670,37020,40618,40736,42398,44365
21139,"Livingston, KY",35766,36250,37306,39409,43875,46642,46088,49732,52369
21141,"Logan, KY",32487,33886,34662,37071,40201,45701,45420,47202,47923
21143,"Lyon, KY",32058,32293,33809,34648,38699,42657,41502,44284,47096
21145,"McCracken, KY",47074,44432,44480,46279,51559,59365,60793,67945,70969
21147,"McCreary, KY",24030,24977,26132,27136,31236,35708,33738,34949,37875
21149,"McLean, KY",36300,38956,38813,39995,41258,49581,52598,50301,52510
21151,"Madison, KY",34169,34610,35445,37249,40472,44269,45367,47338,49437
21153,"Magoffin, KY",29329,30646,32350,34211,38796,42438,41853,44837,48391
21155,"Marion, KY",33444,34569,35726,37159,40574,44426,44384,46538,49243
21157,"Marshall, KY",38332,38700,39628,42200,45668,48040,49122,52966,56075
21159,"Martin, KY",25755,28548,28783,28186,32721,33011,32047,34812,38274
21161,"Mason, KY",37000,38271,38890,40073,44061,49541,49008,51046,53520
21163,"Meade, KY",36177,37099,37623,39491,42591,47602,47847,50063,52259
21165,"Menifee, KY",29755,30617,31751,33943,37447,41525,41009,42645,44164
21167,"Mercer, KY",34318,35061,35463,36689,39380,43598,45030,47267,49680
21169,"Metcalfe, KY",28377,29339,30068,31246,34283,38308,37432,38414,40444
21171,"Monroe, KY",32263,33684,33840,35194,39785,44283,44523,44933,48281
21173,"Montgomery, KY",33078,33618,34250,35931,39691,42932,43654,45502,47981
21175,"Morgan, KY",24993,25528,25942,27428,30739,33933,32638,34607,38051
21177,"Muhlenberg, KY",31453,32895,33124,34894,36643,40570,40486,42971,45963
21179,"Nelson, KY",40779,40579,42107,43802,48130,52977,53806,56388,58611
21181,"Nicholas, KY",32107,32949,32863,34178,37761,40811,39346,41857,44191
21183,"Ohio, KY",31411,32054,32596,33319,36037,39875,41150,41373,42868
21185,"Oldham, KY",57440,59190,62774,65233,67264,76678,78290,82705,87137
21187,"Owen, KY",31712,32041,32662,33238,36385,40473,39814,41817,43235
21189,"Owsley, KY",31045,32163,33169,34331,40308,46392,47190,49348,52567
21191,"Pendleton, KY",46360,43969,43361,40856,43576,47739,46444,48021,50282
21193,"Perry, KY",32868,33795,34374,35061,39199,43369,43699,46077,49317
21195,"Pike, KY",32568,34440,35509,36713,39844,43068,44599,47630,50689
21197,"Powell, KY",28557,29426,29833,30407,34715,37949,38555,40586,43268
21199,"Pulaski, KY",34474,35211,36875,38619,42674,46909,46927,49513,51943
21201,"Robertson, KY",30998,31553,31803,33372,38764,41475,41095,40695,43041
21203,"Rockcastle, KY",29853,31204,31768,33653,37846,40546,40276,42484,44633
21205,"Rowan, KY",29341,29496,30726,31758,34653,37879,38113,40343,42123
21207,"Russell, KY",30848,32628,35322,36966,41927,47965,54172,57979,61122
21209,"Scott, KY",41728,42593,43563,46194,49174,52136,53829,56549,58861
21211,"Shelby, KY",42601,44885,46075,47845,50769,55828,58318,61581,64459
21213,"Simpson, KY",34507,35385,35504,36866,40531,44781,44984,46542,47253
21215,"Spencer, KY",42074,42806,44113,47014,51224,54879,56071,58940,61267
21217,"Taylor, KY",32035,33018,33531,34959,39093,41426,40320,42748,45058
21219,"Todd, KY",34990,36791,36236,38481,41624,47617,50018,51099,52075
21221,"Trigg, KY",36872,37388,37474,39723,43605,47138,46579,48651,49748
21223,"Trimble, KY",34357,36459,38268,39779,43331,48192,47773,50117,53257
21225,"Union, KY",32782,33705,34744,38110,42721,50536,49633,53588,54276
21227,"Warren, KY",35858,36461,36872,38423,41434,45066,45656,48061,49863
21229,"Washington, KY",34606,36857,37532,38858,42789,46695,45481,48953,50816
21231,"Wayne, KY",27215,28059,29478,30365,34622,38346,36899,37970,40460
21233,"Webster, KY",36559,38172,37919,39185,41119,47794,51206,51773,53393
21235,"Whitley, KY",31271,31869,32705,34745,39249,43182,42199,45036,47869
21237,"Wolfe, KY",31195,32027,32965,33793,39152,45056,44688,46927,50741
21239,"Woodford, KY",47628,49478,49925,52966,55121,60736,63928,66132,69234
22001,"Acadia, LA",35267,36661,39045,39541,43558,46526,46160,49043,51423
22003,"Allen, LA",32139,34186,36961,38691,41565,42898,43291,44541,46100
22005,"Ascension, LA",47959,49228,50307,52223,55105,59708,59695,63075,66285
22007,"Assumption, LA",40948,44535,47918,49616,51922,57910,58116,64428,69639
22009,"Avoyelles, LA",34293,35733,37509,38579,42696,45282,45079,48031,50360
22011,"Beauregard, LA",40016,42087,43335,44084,47739,50584,50639,53035,55690
22013,"Bienville, LA",33030,35559,37875,38616,42527,45744,45022,48280,51482
22015,"Bossier, LA",41170,41434,43396,44729,48325,52308,53365,56486,59143
22017,"Caddo, LA",43539,44644,48010,48653,54615,58189,60867,64666,67649
22019,"Calcasieu, LA",42319,43932,45674,45324,46905,51579,52136,54237,56113
22021,"Caldwell, LA",31315,32218,33443,35240,39057,41660,39706,42589,45207
22023,"Cameron, LA",47364,53512,55380,56107,56780,64312,64150,66318,69929
22025,"Catahoula, LA",30861,32063,33210,35768,41123,44591,43841,47153,48028
22027,"Claiborne, LA",32364,34445,35463,36902,40577,43062,42898,45007,47386
22029,"Concordia, LA",29935,31275,32334,33900,39930,42671,42632,43398,44494
22031,"De Soto, LA",37560,39183,41799,44177,46595,51415,54615,57056,60156
22033,"East Baton Rouge, LA",45866,47058,49417,51099,54794,60374,62473,67319,70775
22035,"East Carroll, LA",31071,31333,30772,30908,34664,39390,35179,36438,36751
22037,"East Feliciana, LA",38265,38631,40168,41570,43700,47519,47189,51062,54192
22039,"Evangeline, LA",31096,32283,33090,34225,38533,40919,40401,43080,44838
22041,"Franklin, LA",29523,30411,30990,32584,37624,40736,39498,42994,43040
22043,"Grant, LA",30103,30425,30848,32434,35375,37277,38045,39412,41206
22045,"Iberia, LA",35880,36932,38437,40273,42950,47093,46766,50440,52567
22047,"Iberville, LA",39208,40904,42804,44453,48301,53757,52709,56590,59552
22049,"Jackson, LA",31963,33204,34207,35327,39009,42443,42740,44558,47417
22051,"Jefferson, LA",46325,47381,48952,50315,55054,61079,59081,62497,65691
22053,"Jefferson Davis, LA",36851,38948,40189,42014,44486,47085,46714,48416,50817
22055,"Lafayette, LA",45694,47726,49089,50053,53890,60422,61868,66633,69524
22057,"Lafourche, LA",41861,42526,42946,44561,45462,52304,52861,61485,64579
22059,"LaSalle, LA",28755,29761,31796,34132,36799,38133,38157,40459,42793
22061,"Lincoln, LA",35518,37165,37989,38845,41886,46755,48452,50986,53652
22063,"Livingston, LA",38523,40091,42228,43556,45488,48746,49107,51202,53590
22065,"Madison, LA",32177,31938,32475,33925,40199,44020,41719,44873,45843
22067,"Morehouse, LA",34518,34982,35493,36699,40862,43973,42789,46230,47460
22069,"Natchitoches, LA",35744,37505,39186,40977,44868,49849,49520,52074,54837
22071,"Orleans, LA",47349,49102,51346,53465,56005,62492,62896,67519,71513
22073,"Ouachita, LA",36757,37449,39102,39540,43523,47030,46999,49657,51953
22075,"Plaquemines, LA",45755,45961,46594,46934,50736,56533,56074,60321,63703
22077,"Pointe Coupee, LA",42624,44648,47429,50170,53567,59439,57550,61925,65840
22079,"Rapides, LA",41512,41964,43748,45444,49598,53521,53454,55947,58789
22081,"Red River, LA",36278,41199,47202,46087,49043,52974,55691,58153,61634
22083,"Richland, LA",34703,35034,36862,38615,42767,44949,44653,47613,49522
22085,"Sabine, LA",33001,35063,36754,38094,41377,45174,47143,48892,52076
22087,"St. Bernard, LA",31368,32342,33722,36107,39036,42961,41436,43885,46043
22089,"St. Charles, LA",46251,48042,48719,49827,52790,57059,57319,60713,64344
22091,"St. Helena, LA",39490,38447,40306,41340,44582,47788,46724,48602,50760
22093,"St. James, LA",43637,46885,51544,54119,57156,70271,65903,73232,77150
22095,"St. John the Baptist, LA",38195,39499,40214,41643,44619,46483,46005,49809,52224
22097,"St. Landry, LA",37504,38121,39384,41496,44912,48216,46490,49059,51290
22099,"St. Martin, LA",36139,36306,38479,39408,42677,46554,46281,50202,52366
22101,"St. Mary, LA",35859,36779,38697,40436,44448,48940,48175,51379,53332
22103,"St. Tammany, LA",55969,58952,63762,67900,65157,74304,73815,78608,82398
22105,"Tangipahoa, LA",36545,37512,38306,40525,43957,47967,47564,49932,52248
22107,"Tensas, LA",34762,37448,37322,40431,44152,52247,46925,50617,52162
22109,"Terrebonne, LA",38889,39611,41003,42866,45648,48306,49729,53532,56037
22111,"Union, LA",36686,38555,41436,41363,44250,47394,48595,50014,53356
22113,"Vermilion, LA",36919,37651,39970,40588,43865,47481,47235,49950,52234
22115,"Vernon, LA",36694,38457,39845,41157,44196,48158,49002,51434,53923
22117,"Washington, LA",31568,32398,33470,35650,38324,41919,42037,44245,46292
22119,"Webster, LA",37347,38698,40332,41707,46097,49846,50954,54500,57370
22121,"West Baton Rouge, LA",44905,44963,46115,47411,50889,55381,53772,57140,60268
