"CAINC1 County personal income summary: personal income, population, per capita personal income"
"CAINC1 County personal income summary: personal income, population, per capita personal income"
County
GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006
46035,"Davison, SD",28469,28454,30934,32088,33364,33705
46037,"Day, SD",24233,23201,25487,27980,26640,24680
46039,"Deuel, SD",25339,25094,28216,29657,30526,30037
46041,"Dewey, SD",18469,18642,21049,22346,23465,22428
46043,"Douglas, SD",26376,23077,29873,32420,30288,30762
46045,"Edmunds, SD",28093,23926,29300,34576,34745,28138
46047,"Fall River, SD",24811,25397,27280,29595,31479,32601
46049,"Faulk, SD",25853,23204,26373,30908,29603,20675
46051,"Grant, SD",26228,26080,27427,32822,43921,61972
46053,"Gregory, SD",26908,23393,29903,28803,31208,28553
46055,"Haakon, SD",33312,28903,41515,37046,44571,33803
46057,"Hamlin, SD",23431,22761,25905,28625,28929,28465
46059,"Hand, SD",32100,25330,31385,38138,38076,25093
46061,"Hanson, SD",21933,20859,26050,32622,31631,34706
46063,"Harding, SD",24886,22542,28824,28829,32535,27232
46065,"Hughes, SD",29434,29729,31383,33064,35863,36813
46067,"Hutchinson, SD",26231,24564,30221,32697,30806,33051
46069,"Hyde, SD",25675,19995,29118,29767,32791,24615
46071,"Jackson, SD",16776,16500,20267,19191,21854,18894
46073,"Jerauld, SD",29741,26827,33316,35457,32991,28444
46075,"Jones, SD",28764,22252,35798,34222,40496,31031
46077,"Kingsbury, SD",29898,28936,34543,35596,33177,32852
46079,"Lake, SD",25216,25889,28563,31698,41281,52829
46081,"Lawrence, SD",24421,25934,26756,28500,30800,33108
46083,"Lincoln, SD",30047,29550,31348,33373,38209,45455
46085,"Lyman, SD",25269,20901,28242,26261,27366,22535
46087,"McCook, SD",27041,26989,28758,32033,29379,32334
46089,"McPherson, SD",25791,22161,28842,30030,32884,27648
46091,"Marshall, SD",23355,23263,25796,28382,27677,27566
46093,"Meade, SD",24646,25896,28755,29391,29589,30237
46095,"Mellette, SD",17079,17558,20235,23329,24676,23444
46097,"Miner, SD",24228,23138,28255,32062,30654,30483
46099,"Minnehaha, SD",31684,32714,33808,35638,37753,39815
46101,"Moody, SD",25993,25365,27971,30451,30982,31447
46102,"Oglala Lakota, SD*",14090,14683,16116,16641,17153,16591
46103,"Pennington, SD",29506,30546,31955,34297,36162,37290
46105,"Perkins, SD",28640,23528,31052,29421,32119,26335
46107,"Potter, SD",38608,31705,41701,44566,44249,38569
46109,"Roberts, SD",20435,20857,21884,25246,24745,24702
46111,"Sanborn, SD",30619,28351,35766,37479,36403,33788
46115,"Spink, SD",29094,26831,33697,39487,36028,32066
46117,"Stanley, SD",32103,30693,37484,34491,38101,34460
46119,"Sully, SD",40374,24367,49579,54798,54430,34994
46121,"Todd, SD",13897,14765,16148,16305,17819,17705
46123,"Tripp, SD",25493,21972,27566,27577,29347,25206
46125,"Turner, SD",27855,27533,31820,35576,38284,52160
46127,"Union, SD",41900,41484,44856,49727,54884,62971
46129,"Walworth, SD",25112,23742,26003,27582,29778,27103
46135,"Yankton, SD",26335,26269,27979,29280,30399,32990
46137,"Ziebach, SD",13917,12940,14839,14461,15777,10924
47001,"Anderson, TN",28071,29324,29572,29677,30601,31918
47003,"Bedford, TN",23901,22855,23787,25265,26109,26709
47005,"Benton, TN",19367,20038,20833,21898,23221,24324
47007,"Bledsoe, TN",17457,17220,17377,18017,18030,17818
47009,"Blount, TN",25472,26286,27567,28382,29154,30130
47011,"Bradley, TN",23548,23995,25382,26637,27326,28928
47013,"Campbell, TN",18873,19605,20566,21821,22858,23315
47015,"Cannon, TN",21971,23156,24314,24809,26059,26457
47017,"Carroll, TN",21624,22417,23820,24506,26094,26968
47019,"Carter, TN",19898,20498,21057,22763,23371,24257
47021,"Cheatham, TN",25846,26744,27565,28059,28899,30285
47023,"Chester, TN",19930,19647,20921,20733,22363,23102
47025,"Claiborne, TN",20831,20967,21478,22926,24315,25060
47027,"Clay, TN",19111,19444,20012,21905,22425,22898
47029,"Cocke, TN",18644,19522,19993,20751,21427,22169
47031,"Coffee, TN",23639,24442,25602,26516,27283,27745
47033,"Crockett, TN",22136,22434,24084,24426,25902,27336
47035,"Cumberland, TN",22087,22062,23056,24070,24894,26039
47037,"Davidson, TN",36469,37594,38749,39025,39438,42199
47039,"Decatur, TN",20800,20944,22309,24928,26087,27096
47041,"DeKalb, TN",20987,21653,22702,23395,24699,25772
47043,"Dickson, TN",22953,23088,23713,25369,26694,28403
47045,"Dyer, TN",24006,24317,25575,27754,28723,29882
47047,"Fayette, TN",27005,28063,29727,30990,33533,36739
47049,"Fentress, TN",19568,19611,20064,21871,22658,22874
47051,"Franklin, TN",22694,22723,23830,25670,26637,27060
47053,"Gibson, TN",22557,22948,24974,25897,26716,27381
47055,"Giles, TN",22718,23057,23407,24345,25375,25502
47057,"Grainger, TN",19312,20113,20298,21343,22045,22853
47059,"Greene, TN",23662,24427,26941,28806,29391,29214
47061,"Grundy, TN",18624,18493,19457,20977,21660,21545
47063,"Hamblen, TN",23653,24629,25415,26473,26268,26822
47065,"Hamilton, TN",30614,30960,32295,33597,34646,36503
47067,"Hancock, TN",14905,15331,15914,16342,16964,17604
47069,"Hardeman, TN",17214,17424,18480,18942,19926,20364
47071,"Hardin, TN",22085,22081,22729,24458,25758,26200
47073,"Hawkins, TN",21270,21609,21879,23012,23432,24200
47075,"Haywood, TN",19853,19823,21027,21942,23034,24087
47077,"Henderson, TN",21220,21179,22223,24277,25097,25767
47079,"Henry, TN",22505,22428,23792,25968,27186,27416
47081,"Hickman, TN",18693,18788,19605,21013,22155,22904
47083,"Houston, TN",19312,19918,20976,22526,23674,23799
47085,"Humphreys, TN",21987,22342,23120,24086,25138,25758
47087,"Jackson, TN",19102,19736,19815,21419,21761,22450
47089,"Jefferson, TN",21782,22188,22848,23800,24788,25423
47091,"Johnson, TN",16569,17842,18353,19477,19479,20783
47093,"Knox, TN",29068,29834,30700,32265,33386,35079
47095,"Lake, TN",13616,14195,15164,16812,17594,18086
47097,"Lauderdale, TN",17817,18151,19395,20128,20974,21887
47099,"Lawrence, TN",21385,21876,22786,23502,23765,24096
47101,"Lewis, TN",18365,18542,18997,20366,21060,21409
47103,"Lincoln, TN",22755,23326,24314,26133,27467,28532
47105,"Loudon, TN",26679,27599,28605,30632,31580,32663
47107,"McMinn, TN",21597,22190,23185,24548,25686,26523
47109,"McNairy, TN",21635,22428,22944,23299,23987,24283
47111,"Macon, TN",20985,21194,21358,23032,24061,23974
47113,"Madison, TN",24938,25654,27033,28764,29269,29755
47115,"Marion, TN",21922,22371,23001,25195,26862,28717
47117,"Marshall, TN",24324,24994,23878,25262,25824,26642
47119,"Maury, TN",26499,27715,28516,28639,29070,30225
47121,"Meigs, TN",17724,18650,19500,20538,21256,22210
47123,"Monroe, TN",19747,20364,21488,23341,24542,25278
47125,"Montgomery, TN",24831,26424,28067,29775,32304,34434
47127,"Moore, TN",22445,21370,22105,24486,25694,26246
47129,"Morgan, TN",17555,17368,17476,19168,20918,21662
47131,"Obion, TN",25222,26072,26997,27675,29248,29194
47133,"Overton, TN",19491,20164,21221,21311,22200,22203
47135,"Perry, TN",20904,20175,20895,22868,23916,23385
47137,"Pickett, TN",17679,17635,18032,20415,21132,21368
47139,"Polk, TN",22029,22232,22463,24051,24388,24481
47141,"Putnam, TN",24209,24699,25683,27020,27481,28036
47143,"Rhea, TN",20395,21585,22793,23483,24118,25462
47145,"Roane, TN",22653,23997,25215,27039,27945,28871
47147,"Robertson, TN",25698,25857,26507,28565,29680,30600
47149,"Rutherford, TN",25914,26468,27491,29585,30686,31248
47151,"Scott, TN",18348,18443,18821,20038,20841,21181
47153,"Sequatchie, TN",20058,19953,20887,23155,24639,26531
47155,"Sevier, TN",23985,24903,25352,26672,27336,28371
47157,"Shelby, TN",33532,34175,34938,36038,36757,38581
47159,"Smith, TN",22603,22766,23226,24893,26020,26527
47161,"Stewart, TN",21377,22238,24113,25001,28548,30540
47163,"Sullivan, TN",25720,26395,27117,28490,29190,30893
47165,"Sumner, TN",27764,28135,28948,31190,32484,33955
47167,"Tipton, TN",23535,23414,24086,26434,27710,28447
47169,"Trousdale, TN",21156,21552,22621,25444,26202,27282
47171,"Unicoi, TN",23564,23932,25001,26835,27563,27901
47173,"Union, TN",18855,19179,19052,20873,21858,22545
47175,"Van Buren, TN",18002,17754,18457,20619,20965,21164
47177,"Warren, TN",19986,20711,21543,23520,24582,25403
47179,"Washington, TN",24927,25283,26079,27986,28520,29984
47181,"Wayne, TN",16125,16692,17591,19502,20078,20626
47183,"Weakley, TN",21551,21467,22376,23721,24869,25175
47185,"White, TN",19939,20524,21366,23915,24380,24934
47187,"Williamson, TN",44544,44220,45547,50495,54134,58349
47189,"Wilson, TN",29472,29572,30099,32055,33148,34722
48001,"Anderson, TX",19149,19371,19617,20271,21287,22527
48003,"Andrews, TX",23318,23124,25091,26680,29387,33131
48005,"Angelina, TX",23833,24453,25274,26061,27041,28564
48007,"Aransas, TX",25330,25368,26068,28031,29944,32318
48009,"Archer, TX",28239,28870,29474,29716,30486,33827
48011,"Armstrong, TX",26781,29403,33051,34636,35245,36218
48013,"Atascosa, TX",20487,20927,21364,21856,23245,25057
48015,"Austin, TX",29171,29405,30238,31232,34025,37961
48017,"Bailey, TX",25388,23505,24584,24295,27105,27374
48019,"Bandera, TX",27107,26880,27475,28804,30689,32183
48021,"Bastrop, TX",23559,23387,23664,24046,25376,26381
48023,"Baylor, TX",25177,25832,27693,28016,28332,29577
48025,"Bee, TX",16196,16122,17106,17850,19433,20445
48027,"Bell, TX",26158,27609,29515,30517,32609,35245
48029,"Bexar, TX",28148,28436,29770,30300,31738,33571
48031,"Blanco, TX",29551,30081,30070,31428,33359,36687
48033,"Borden, TX",23325,29159,36333,36104,47273,33334
48035,"Bosque, TX",23402,24214,25322,26116,28007,28589
48037,"Bowie, TX",25136,26014,26361,27743,28923,29869
48039,"Brazoria, TX",28584,28563,28816,29105,31000,33640
48041,"Brazos, TX",21389,21707,22985,23625,24698,25941
48043,"Brewster, TX",27713,27477,29890,31388,30626,32199
48045,"Briscoe, TX",24974,24611,25823,23519,27937,24288
48047,"Brooks, TX",18045,18144,20171,21285,22618,24521
48049,"Brown, TX",21726,22081,22830,23202,24335,25150
48051,"Burleson, TX",23516,24089,25403,26134,27600,30209
48053,"Burnet, TX",26573,26756,27744,28815,30533,33544
48055,"Caldwell, TX",20712,20762,21433,21659,23002,23598
48057,"Calhoun, TX",22275,22083,22707,22193,23847,25459
48059,"Callahan, TX",23155,23850,24669,24656,26040,27389
48061,"Cameron, TX",16812,17555,18077,18237,18878,19804
48063,"Camp, TX",25541,25851,26071,27394,28151,28913
48065,"Carson, TX",29067,26680,27468,27519,28719,27679
48067,"Cass, TX",21308,21513,22154,23698,24405,25061
48069,"Castro, TX",27044,30494,37321,33757,39341,35084
48071,"Chambers, TX",27976,27351,28337,30136,31179,33382
48073,"Cherokee, TX",21642,21963,22185,22604,24449,25221
48075,"Childress, TX",16854,17769,19081,19539,20706,19920
48077,"Clay, TX",24048,23863,24034,25855,27486,29556
48079,"Cochran, TX",22093,21896,21698,26886,32591,28289
48081,"Coke, TX",22971,22980,23833,23196,22212,22996
48083,"Coleman, TX",21332,21587,22891,22967,24029,25319
48085,"Collin, TX",45140,43125,43066,43916,46532,48155
48087,"Collingsworth, TX",27542,26975,32133,30648,31396,28111
48089,"Colorado, TX",25485,25845,26786,28439,29367,31335
48091,"Comal, TX",31747,32249,32955,34785,38064,40295
48093,"Comanche, TX",22935,24602,25068,25665,25736,26034
48095,"Concho, TX",18006,16841,18529,19378,19450,17546
48097,"Cooke, TX",24843,24868,26413,27294,29487,32612
48099,"Coryell, TX",20441,21834,23571,24041,25644,26957
48101,"Cottle, TX",29763,31449,34984,35911,35336,35965
48103,"Crane, TX",20239,20996,22443,22420,24763,29755
48105,"Crockett, TX",25309,24215,28269,26495,29205,30222
48107,"Crosby, TX",21984,22770,25937,29847,30638,26583
48109,"Culberson, TX",15281,16623,17906,19410,20627,21752
48111,"Dallam, TX",35966,35382,36505,39888,37287,35797
48113,"Dallas, TX",35743,35570,35710,36088,38153,41118
48115,"Dawson, TX",18475,19905,22182,23083,25436,23157
48117,"Deaf Smith, TX",26463,22756,24894,23104,26234,24272
48119,"Delta, TX",20199,20899,21690,21754,21786,22986
48121,"Denton, TX",33723,33007,32821,34007,36984,39595
48123,"DeWitt, TX",22432,21898,22984,22959,25002,26154
48125,"Dickens, TX",17257,17817,19983,21559,22260,22488
48127,"Dimmit, TX",15223,15771,16653,17308,17440,18709
48129,"Donley, TX",26672,24699,26650,26265,28041,27488
48131,"Duval, TX",18441,18953,20195,20469,21596,23652
48133,"Eastland, TX",23720,24620,25383,25453,27194,32157
48135,"Ector, TX",23234,23517,23953,24341,26864,30643
48137,"Edwards, TX",22276,23588,27766,24816,25578,26127
48139,"Ellis, TX",27341,27134,27091,27946,28938,30629
48141,"El Paso, TX",19865,20733,21271,22047,23107,23951
48143,"Erath, TX",23674,23800,22959,23855,24355,24896
48145,"Falls, TX",18207,19781,21007,21554,22031,22174
48147,"Fannin, TX",21001,21342,22144,22774,23432,24288
48149,"Fayette, TX",27762,28484,29345,30385,30304,32899
48151,"Fisher, TX",23125,22910,25862,27365,30029,26539
48153,"Floyd, TX",24117,23928,24684,25727,29759,28428
48155,"Foard, TX",23089,22986,27266,25747,26349,24668
48157,"Fort Bend, TX",36575,36141,35380,36320,38771,41803
48159,"Franklin, TX",26938,27824,28601,28763,26748,26877
48161,"Freestone, TX",20850,20961,22456,23862,26210,27455
48163,"Frio, TX",16943,17781,18427,17914,18398,18839
48165,"Gaines, TX",22114,23925,25732,25972,27263,26199
48167,"Galveston, TX",31053,31367,32027,32355,33832,36599
48169,"Garza, TX",20242,20349,21610,22631,25201,26832
48171,"Gillespie, TX",28119,29131,30743,33455,35837,36617
48173,"Glasscock, TX",23794,23404,35006,30129,40563,28765
48175,"Goliad, TX",24760,24490,26886,27066,29867,32494
48177,"Gonzales, TX",24739,25367,25377,25596,26059,24889
48179,"Gray, TX",27394,27286,28336,29370,33274,36160
48181,"Grayson, TX",24216,24527,25281,26414,27660,29535
48183,"Gregg, TX",29430,29171,30576,30991,34023,38181
48185,"Grimes, TX",20093,19871,21327,21170,22960,24434
48187,"Guadalupe, TX",25944,26635,27081,28791,30024,31013
48189,"Hale, TX",21868,22211,23047,22915,24219,23977
48191,"Hall, TX",18543,19397,21570,20490,22751,22424
48193,"Hamilton, TX",27419,28251,29274,31902,35379,38639
48195,"Hansford, TX",37833,33173,36395,36151,42936,39666
48197,"Hardeman, TX",23463,23385,24856,24337,24806,25594
48199,"Hardin, TX",23741,24020,25249,25775,27564,30072
48201,"Harris, TX",35389,34118,35129,37473,40088,43176
48203,"Harrison, TX",22151,23712,24754,26061,28157,30421
48205,"Hartley, TX",31000,32354,29094,25752,30007,28381
48207,"Haskell, TX",23653,23042,26460,27627,28085,26510
48209,"Hays, TX",25378,24701,25146,26131,28559,31171
48211,"Hemphill, TX",35922,33022,37850,36472,45232,52341
48213,"Henderson, TX",24036,24360,24794,24718,25792,26592
48215,"Hidalgo, TX",14938,15610,16315,17125,18066,18926
48217,"Hill, TX",20806,21158,21900,23222,24096,25301
48219,"Hockley, TX",23732,23534,24831,25970,27300,28684
48221,"Hood, TX",29264,29692,29431,31266,33266,36711
48223,"Hopkins, TX",23630,23911,23935,24514,25404,26003
48225,"Houston, TX",22811,22449,23385,23347,22407,23532
48227,"Howard, TX",22348,22261,23404,23004,24545,25573
48229,"Hudspeth, TX",15225,17033,18677,18084,17845,18314
48231,"Hunt, TX",23907,23861,25011,25253,26150,27161
48233,"Hutchinson, TX",23336,23543,24443,24922,27207,30244
48235,"Irion, TX",32158,31043,32663,33473,35139,39266
48237,"Jack, TX",19721,19728,20403,21051,23133,26486
48239,"Jackson, TX",25267,24609,25921,25944,27737,29791
48241,"Jasper, TX",20167,20792,21877,22412,24366,26795
48243,"Jeff Davis, TX",25557,27623,27853,26740,25229,26908
48245,"Jefferson, TX",25658,25957,26966,27349,28870,31115
48247,"Jim Hogg, TX",21171,24137,26096,25574,29724,28344
48249,"Jim Wells, TX",21264,22074,23713,24519,26015,28317
48251,"Johnson, TX",25593,26207,26944,26981,28044,30459
48253,"Jones, TX",18205,18259,19311,20095,21066,20555
48255,"Karnes, TX",17783,18154,19410,19426,21022,21432
48257,"Kaufman, TX",26556,26840,26871,27296,28764,30564
48259,"Kendall, TX",38268,39093,39480,42232,46533,52438
48261,"Kenedy, TX",31587,29124,32958,31200,25810,28979
48263,"Kent, TX",24757,24302,29645,29685,31412,30439
48265,"Kerr, TX",29187,29363,29660,31461,33864,35901
48267,"Kimble, TX",22723,23903,25209,25969,26821,28662
48269,"King, TX",35933,38383,39376,35063,51104,51986
48271,"Kinney, TX",19576,20651,23330,23104,22248,22807
48273,"Kleberg, TX",20910,21791,23451,23982,24767,26007
48275,"Knox, TX",24348,23485,28194,29827,29913,28531
48277,"Lamar, TX",23128,23701,24783,25314,25858,27460
48279,"Lamb, TX",21144,22253,23566,24234,26152,25255
48281,"Lampasas, TX",26297,26730,27746,28743,33082,35720
48283,"La Salle, TX",17479,15748,16763,16285,16789,19002
48285,"Lavaca, TX",25421,26583,28124,28108,30011,31944
48287,"Lee, TX",23879,24155,25275,25561,27875,29737
48289,"Leon, TX",24705,24317,25340,25414,25583,27243
48291,"Liberty, TX",22012,22026,22760,23649,25540,27052
48293,"Limestone, TX",20239,20802,22181,22503,24001,24767
48295,"Lipscomb, TX",26603,27312,29991,31448,34713,36008
48297,"Live Oak, TX",19969,20201,22021,22839,23659,25580
48299,"Llano, TX",24099,24154,24774,26204,26589,28176
48301,"Loving, TX",45712,38813,43458,60309,47071,47760
48303,"Lubbock, TX",24899,25526,26422,26721,28164,29529
48305,"Lynn, TX",20725,20482,27808,30281,31318,23189
48307,"McCulloch, TX",22619,23166,24853,23884,24239,25275
48309,"McLennan, TX",24090,24564,25847,26329,27603,28653
48311,"McMullen, TX",28440,30142,32577,36473,33760,37365
48313,"Madison, TX",19050,20856,21494,21040,22126,22334
48315,"Marion, TX",17901,18517,19028,20463,21382,21996
48317,"Martin, TX",20921,19858,26893,27478,29928,26999
48319,"Mason, TX",21307,23539,24347,25416,25743,28646
48321,"Matagorda, TX",22737,22510,22776,24425,26056,27725
48323,"Maverick, TX",13811,14213,15312,15945,17038,17919
48325,"Medina, TX",21293,21845,22761,23541,24481,25489
48327,"Menard, TX",21304,22241,24214,24690,26664,26723
48329,"Midland, TX",49656,49405,53496,54749,61730,65540
48331,"Milam, TX",23145,23202,23967,24072,25730,27053
48333,"Mills, TX",23712,23630,24493,25624,25396,27479
48335,"Mitchell, TX",16531,16939,18592,19502,20060,20611
48337,"Montague, TX",23264,23566,24066,24922,26600,29286
48339,"Montgomery, TX",34771,33938,34190,35287,39240,43399
48341,"Moore, TX",24251,23039,23981,24113,25522,26094
48343,"Morris, TX",23022,23395,24339,27242,28913,30424
48345,"Motley, TX",22866,24582,25392,27713,28597,26531
48347,"Nacogdoches, TX",22614,23862,24058,24822,25884,26152
48349,"Navarro, TX",21950,22499,23043,23689,24903,25734
48351,"Newton, TX",15834,16433,16600,17008,17900,18508
48353,"Nolan, TX",21365,22003,22960,23988,25811,25873
48355,"Nueces, TX",26711,27223,28527,29505,31453,33124
48357,"Ochiltree, TX",30643,28176,30296,29395,33679,37240
48359,"Oldham, TX",31601,28348,31093,31899,30794,30976
48361,"Orange, TX",23612,24356,25397,25450,27003,29868
48363,"Palo Pinto, TX",22621,22798,23546,24072,25986,27970
48365,"Panola, TX",22789,22460,23635,25295,26940,29537
48367,"Parker, TX",30473,30718,31241,31347,33834,36570
48369,"Parmer, TX",28868,27235,27267,24960,28025,26735
48371,"Pecos, TX",16504,16917,18455,18503,19719,20471
48373,"Polk, TX",23908,24184,24911,25164,26327,28397
48375,"Potter, TX",24598,25561,26100,24567,26124,27641
48377,"Presidio, TX",18250,17308,18328,18006,18012,18706
48379,"Rains, TX",20878,20695,20974,21626,22971,24519
48381,"Randall, TX",28166,28629,29645,31526,33012,35198
48383,"Reagan, TX",25456,24100,26358,24918,29211,30625
48385,"Real, TX",20710,21259,21074,21111,21003,20782
48387,"Red River, TX",19530,19795,21564,22276,23356,24669
48389,"Reeves, TX",17123,17316,17507,17576,18609,19631
48391,"Refugio, TX",27072,25318,28177,28699,30019,30347
48393,"Roberts, TX",26122,27227,31133,35094,36814,42922
48395,"Robertson, TX",22303,22818,25123,26043,27157,29154
48397,"Rockwall, TX",37327,35559,34589,36988,38972,41608
48399,"Runnels, TX",20776,21084,22929,24516,24881,25630
48401,"Rusk, TX",22659,22908,23580,23693,24838,26556
48403,"Sabine, TX",22039,22583,23409,24023,25122,26662
48405,"San Augustine, TX",19735,19985,20375,20824,21797,21910
48407,"San Jacinto, TX",20288,19968,20118,21394,23163,24885
48409,"San Patricio, TX",20852,22053,23927,24672,25877,27868
48411,"San Saba, TX",20257,20531,22205,22522,23489,23580
48413,"Schleicher, TX",22740,21574,24748,24862,25789,28679
48415,"Scurry, TX",25672,26106,26432,29304,32063,30534
48417,"Shackelford, TX",39256,38173,38886,39591,49260,57114
48419,"Shelby, TX",22824,23696,23960,24633,25521,25720
48421,"Sherman, TX",35746,33488,33571,34284,40024,34060
48423,"Smith, TX",28480,28892,29961,31359,34475,37018
48425,"Somervell, TX",26466,27065,26685,26979,28508,30344
48427,"Starr, TX",12505,13429,14441,14654,15739,16907
48429,"Stephens, TX",28728,29014,29152,30434,36969,42338
48431,"Sterling, TX",27312,25903,29619,29598,33066,38154
48433,"Stonewall, TX",29210,28381,30039,30545,32953,31756
48435,"Sutton, TX",29940,30749,34139,35560,39125,45686
48437,"Swisher, TX",25302,25712,27664,28472,33591,27994
48439,"Tarrant, TX",32000,31817,32162,33486,36214,38776
48441,"Taylor, TX",24760,26015,27801,28868,30287,32335
48443,"Terrell, TX",31145,27490,33641,35650,39107,41148
48445,"Terry, TX",22023,22247,25408,26625,28739,26514
48447,"Throckmorton, TX",30397,29976,35717,39565,38359,38016
48449,"Titus, TX",23113,24015,24308,24660,25244,26216
48451,"Tom Green, TX",26854,27373,28679,29089,31256,32348
48453,"Travis, TX",39525,38917,38876,37992,40184,43075
48455,"Trinity, TX",19592,20346,21155,21469,21978,23929
48457,"Tyler, TX",19103,19546,20493,20686,22154,23373
48459,"Upshur, TX",22403,21937,22289,22618,24366,25468
48461,"Upton, TX",24836,23524,25997,28079,31869,32365
48463,"Uvalde, TX",20313,20879,22273,23157,23650,24668
48465,"Val Verde, TX",18975,20226,22425,22233,23696,25206
48467,"Van Zandt, TX",23378,23567,24071,24500,25578,26446
48469,"Victoria, TX",28613,28675,29049,30306,32809,35504
48471,"Walker, TX",17440,18176,18317,17865,18428,19327
48473,"Waller, TX",22594,23060,23145,24765,27173,29779
48475,"Ward, TX",21398,21640,22439,22721,24090,27687
48477,"Washington, TX",38250,39300,39115,37210,37223,37718
48479,"Webb, TX",18961,19512,20069,19990,21734,23022
48481,"Wharton, TX",25333,25814,26951,27309,28726,30517
48483,"Wheeler, TX",30448,27873,32968,32301,37586,37616
48485,"Wichita, TX",26787,28161,29477,29340,31113,34640
48487,"Wilbarger, TX",24921,25660,28018,27328,28798,29487
48489,"Willacy, TX",14725,15475,18650,18761,18036,17587
48491,"Williamson, TX",30978,29317,29065,30816,33142,35189
48493,"Wilson, TX",24135,25294,25595,26028,27198,28613
48495,"Winkler, TX",21137,20870,22580,23443,24951,28290
48497,"Wise, TX",25823,26108,26938,27220,29407,31810
48499,"Wood, TX",21523,22115,22106,23154,24696,25335
48501,"Yoakum, TX",24003,26416,29143,30254,31557,32912
48503,"Young, TX",28234,28467,29081,30100,34575,36669
48505,"Zapata, TX",15097,15208,17483,18996,20722,22719
48507,"Zavala, TX",12503,13280,15055,15334,15848,16460
49001,"Beaver, UT",25077,22276,22474,26074,25576,22408
49003,"Box Elder, UT",21687,21558,22467,23513,24383,25614
49005,"Cache, UT",20498,20565,21630,22976,23211,24431
49007,"Carbon, UT",23020,23153,23528,24859,27075,28679
49009,"Daggett, UT",23206,25799,27200,26379,27996,27348
49011,"Davis, UT",26837,27351,28067,28851,30390,32263
49013,"Duchesne, UT",22130,21727,22292,23205,25061,27642
49015,"Emery, UT",19201,19657,20618,21976,22913,24406
49017,"Garfield, UT",20065,20323,21062,22674,23851,23554
49019,"Grand, UT",21961,21824,23514,25225,27328,29939
49021,"Iron, UT",18263,18855,19534,20424,20807,21469
49023,"Juab, UT",19304,20164,20124,21572,22791,24007
49025,"Kane, UT",24915,25401,26695,26297,26370,27555
49027,"Millard, UT",19703,20684,20770,22287,22174,22728
49029,"Morgan, UT",23519,23374,24667,26796,29713,31822
49031,"Piute, UT",17511,16723,18147,19843,21250,19108
49033,"Rich, UT",24046,22864,23906,24638,25818,26487
49035,"Salt Lake, UT",28051,28528,28960,30295,32638,35842
49037,"San Juan, UT",14920,15177,16145,16985,17521,18264
49039,"Sanpete, UT",16663,16962,16804,17043,18054,18889
49041,"Sevier, UT",19102,19443,19833,20683,21380,22579
49043,"Summit, UT",45785,45791,47629,53709,58924,64969
49045,"Tooele, UT",20701,21016,21655,23116,24739,26288
49047,"Uintah, UT",21537,20974,22089,23071,25634,29955
49049,"Utah, UT",20281,20329,20860,22092,23908,25901
49051,"Wasatch, UT",24185,24396,24846,25758,26804,28730
49053,"Washington, UT",20143,20170,20932,22406,23871,25292
49055,"Wayne, UT",23441,23243,23285,23432,23676,22220
49057,"Weber, UT",24833,25454,26196,26959,27967,30335
50001,"Addison, VT",28733,29174,30794,32050,32262,33787
50003,"Bennington, VT",32260,32065,32839,34790,34623,37116
50005,"Caledonia, VT",24542,24897,25563,26509,27049,28161
50007,"Chittenden, VT",35225,35874,37520,38756,39338,42063
50009,"Essex, VT",20975,20992,21774,22907,23613,25565
50011,"Franklin, VT",25631,25670,26353,28732,29728,30008
50013,"Grand Isle, VT",31194,31839,33412,35591,36575,38484
50015,"Lamoille, VT",31002,31929,32671,34674,35634,38420
50017,"Orange, VT",26835,27668,27908,29056,29838,31577
50019,"Orleans, VT",23929,24351,25394,26740,27666,28812
50021,"Rutland, VT",29583,30119,31068,33062,34043,35894
50023,"Washington, VT",31888,32353,33572,35798,36415,38158
50025,"Windham, VT",30552,31487,31684,33488,33475,35445
50027,"Windsor, VT",32599,32921,34270,36263,37156,40209
51001,"Accomack, VA",21080,22166,23971,25307,26524,27586
51007,"Amelia, VA",25182,25090,26132,28732,30090,31379
51009,"Amherst, VA",22188,22592,23224,24576,25676,27167
51011,"Appomattox, VA",24486,24559,25381,26120,27288,28153
51013,"Arlington, VA",55552,57008,60389,64139,68278,72666
51017,"Bath, VA",29155,29642,30791,33225,33384,34276
51019,"Bedford, VA*",29207,29473,29861,30387,31419,33546
51021,"Bland, VA",19675,20242,20781,21395,22379,23725
51023,"Botetourt, VA",30770,29997,30239,32638,34646,36337
51025,"Brunswick, VA",18985,19257,20284,21323,21876,22748
51027,"Buchanan, VA",20206,20383,21448,21927,23214,25593
51029,"Buckingham, VA",17990,18128,18909,19997,20482,20748
51033,"Caroline, VA",26526,26564,27612,29694,30435,31310
51036,"Charles City, VA",28761,28975,30581,31702,32410,32813
51037,"Charlotte, VA",20430,20538,21308,22778,22603,23634
51041,"Chesterfield, VA",34508,34921,36040,37732,39584,40969
51043,"Clarke, VA",34892,34668,36801,39224,41836,45129
51045,"Craig, VA",23934,24849,25647,26585,27468,27990
51047,"Culpeper, VA",29014,28754,30151,31481,33306,34675
51049,"Cumberland, VA",22327,22031,22841,24689,25902,25778
51051,"Dickenson, VA",17815,18424,19137,20168,21489,23054
51057,"Essex, VA",24367,24541,26167,28073,28992,30396
